"","demand_date","peak_demand","TO","TE","Winter","start_year","Nov_date","DSN","DOW","DOW2","Xmas","Winter1","Winter2","Winter3","Winter4","Winter5","Winter6","Winter7","Winter8","Winter9","Winter10","Winter11","Winter12","Winter13","Winter14","Winter15","Winter16","Winter17","Winter18","Winter19","Winter20","Winter21","Winter22","Winter23","Winter24","Winter25","Winter26","TEW1","TEW2","TEW3","TEW4","TEW5","TEW6","TEW7","TEW8","TEW9","TEW10","TEW11","TEW12","TEW13","TEW14","TEW15","TEW16","TEW17","TEW18","TEW19","TEW20","TEW21","TEW22","TEW23","TEW24","TEW25","TEW26"
"4390",2003-01-07,60127.5,-2.3629658605,-1.09032936678936,"2002/03","2002",2002-11-01,67,"Tuesday",3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09032936678936,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391",2003-01-08,60137.5,0.014341853,-0.537993756894682,"2002/03","2002",2002-11-01,68,"Wednesday",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.537993756894682,0,0,0,0,0,0,0,0,0,0,0,0,0
"4392",2003-01-09,59285.5,0.74989266725,0.105949455177659,"2002/03","2002",2002-11-01,69,"Thursday",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105949455177659,0,0,0,0,0,0,0,0,0,0,0,0,0
"4393",2003-01-10,57414,1.543093427,0.82452144108883,"2002/03","2002",2002-11-01,70,"Friday",6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82452144108883,0,0,0,0,0,0,0,0,0,0,0,0,0
"4394",2003-01-11,52364.5,-0.63768663375,0.0934174036694148,"2002/03","2002",2002-11-01,71,"Saturday",7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934174036694148,0,0,0,0,0,0,0,0,0,0,0,0,0
"4395",2003-01-12,51246.5,2.25326111925,1.17333926145971,"2002/03","2002",2002-11-01,72,"Sunday",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17333926145971,0,0,0,0,0,0,0,0,0,0,0,0,0
"4396",2003-01-13,57374,7.0182332905,4.09578627597985,"2002/03","2002",2002-11-01,73,"Monday",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09578627597985,0,0,0,0,0,0,0,0,0,0,0,0,0
"4397",2003-01-14,56901,6.989234443,5.54251035948993,"2002/03","2002",2002-11-01,74,"Tuesday",3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54251035948993,0,0,0,0,0,0,0,0,0,0,0,0,0
"4398",2003-01-15,56417.5,5.924767271,5.73363881524496,"2002/03","2002",2002-11-01,75,"Wednesday",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73363881524496,0,0,0,0,0,0,0,0,0,0,0,0,0
"4399",2003-01-16,56423.5,6.7170645295,6.22535167237248,"2002/03","2002",2002-11-01,76,"Thursday",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22535167237248,0,0,0,0,0,0,0,0,0,0,0,0,0
"4400",2003-01-17,54794,5.31453352775,5.76994260006124,"2002/03","2002",2002-11-01,77,"Friday",6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76994260006124,0,0,0,0,0,0,0,0,0,0,0,0,0
"4401",2003-01-18,49794,5.79959929575,5.78477094790562,"2002/03","2002",2002-11-01,78,"Saturday",7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78477094790562,0,0,0,0,0,0,0,0,0,0,0,0,0
"4402",2003-01-19,48506,5.3738776585,5.57932430320281,"2002/03","2002",2002-11-01,79,"Sunday",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57932430320281,0,0,0,0,0,0,0,0,0,0,0,0,0
"4403",2003-01-20,56270,7.20706738725,6.3931958452264,"2002/03","2002",2002-11-01,80,"Monday",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3931958452264,0,0,0,0,0,0,0,0,0,0,0,0,0
"4404",2003-01-21,56155.5,6.139089401,6.2661426231132,"2002/03","2002",2002-11-01,81,"Tuesday",3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2661426231132,0,0,0,0,0,0,0,0,0,0,0,0,0
"4405",2003-01-22,55732.5,5.44131819325,5.8537304081816,"2002/03","2002",2002-11-01,82,"Wednesday",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8537304081816,0,0,0,0,0,0,0,0,0,0,0,0,0
"4406",2003-01-23,55489,3.01617446375,4.4349524359658,"2002/03","2002",2002-11-01,83,"Thursday",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4349524359658,0,0,0,0,0,0,0,0,0,0,0,0,0
"4407",2003-01-24,54522,7.43915583125,5.9370541336079,"2002/03","2002",2002-11-01,84,"Friday",6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9370541336079,0,0,0,0,0,0,0,0,0,0,0,0,0
"4408",2003-01-25,48114,6.41493463025,6.17599438192895,"2002/03","2002",2002-11-01,85,"Saturday",7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17599438192895,0,0,0,0,0,0,0,0,0,0,0,0,0
"4409",2003-01-26,47002,10.40247372175,8.28923405183948,"2002/03","2002",2002-11-01,86,"Sunday",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28923405183948,0,0,0,0,0,0,0,0,0,0,0,0,0
"4410",2003-01-27,55085,9.59795263,8.94359334091974,"2002/03","2002",2002-11-01,87,"Monday",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94359334091974,0,0,0,0,0,0,0,0,0,0,0,0,0
"4411",2003-01-28,56322.5,4.226630183,6.58511176195987,"2002/03","2002",2002-11-01,88,"Tuesday",3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58511176195987,0,0,0,0,0,0,0,0,0,0,0,0,0
"4412",2003-01-29,56328.5,2.979050136,4.78208094897993,"2002/03","2002",2002-11-01,89,"Wednesday",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78208094897993,0,0,0,0,0,0,0,0,0,0,0,0,0
"4413",2003-01-30,57733.5,-0.253700497,2.26419022598997,"2002/03","2002",2002-11-01,90,"Thursday",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26419022598997,0,0,0,0,0,0,0,0,0,0,0,0,0
"4414",2003-01-31,56583,-0.20925854525,1.02746584036998,"2002/03","2002",2002-11-01,91,"Friday",6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02746584036998,0,0,0,0,0,0,0,0,0,0,0,0,0
"4415",2003-02-01,50203,2.96576660725,1.99661622380999,"2002/03","2002",2002-11-01,92,"Saturday",7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99661622380999,0,0,0,0,0,0,0,0,0,0,0,0,0
"4416",2003-02-02,49557.5,4.205255059,3.100935641405,"2002/03","2002",2002-11-01,93,"Sunday",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.100935641405,0,0,0,0,0,0,0,0,0,0,0,0,0
"4417",2003-02-03,56975,1.8375933645,2.4692645029525,"2002/03","2002",2002-11-01,94,"Monday",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4692645029525,0,0,0,0,0,0,0,0,0,0,0,0,0
"4418",2003-02-04,57310.5,1.2904195335,1.87984201822625,"2002/03","2002",2002-11-01,95,"Tuesday",3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87984201822625,0,0,0,0,0,0,0,0,0,0,0,0,0
"4419",2003-02-05,56925,0.22259244075,1.05121722948812,"2002/03","2002",2002-11-01,96,"Wednesday",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05121722948812,0,0,0,0,0,0,0,0,0,0,0,0,0
"4420",2003-02-06,57013,4.111892722,2.58155497574406,"2002/03","2002",2002-11-01,97,"Thursday",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58155497574406,0,0,0,0,0,0,0,0,0,0,0,0,0
"4421",2003-02-07,53494,7.2703476795,4.92595132762203,"2002/03","2002",2002-11-01,98,"Friday",6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92595132762203,0,0,0,0,0,0,0,0,0,0,0,0,0
"4422",2003-02-08,47451.5,7.97207262725,6.44901197743602,"2002/03","2002",2002-11-01,99,"Saturday",7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44901197743602,0,0,0,0,0,0,0,0,0,0,0,0,0
"4423",2003-02-09,47432.5,5.25862053725,5.85381625734301,"2002/03","2002",2002-11-01,100,"Sunday",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85381625734301,0,0,0,0,0,0,0,0,0,0,0,0,0
"4424",2003-02-10,56999,5.024224646,5.4390204516715,"2002/03","2002",2002-11-01,101,"Monday",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4390204516715,0,0,0,0,0,0,0,0,0,0,0,0,0
"4425",2003-02-11,55742,5.42201823125,5.43051934146075,"2002/03","2002",2002-11-01,102,"Tuesday",3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43051934146075,0,0,0,0,0,0,0,0,0,0,0,0,0
"4426",2003-02-12,55486.5,4.7754306635,5.10297500248038,"2002/03","2002",2002-11-01,103,"Wednesday",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10297500248038,0,0,0,0,0,0,0,0,0,0,0,0,0
"4427",2003-02-13,56512,0.3324305765,2.71770278949019,"2002/03","2002",2002-11-01,104,"Thursday",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71770278949019,0,0,0,0,0,0,0,0,0,0,0,0,0
"4428",2003-02-14,55496,-0.222686859,1.24750796524509,"2002/03","2002",2002-11-01,105,"Friday",6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24750796524509,0,0,0,0,0,0,0,0,0,0,0,0,0
"4429",2003-02-15,49850.5,1.02597100775,1.13673948649755,"2002/03","2002",2002-11-01,106,"Saturday",7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13673948649755,0,0,0,0,0,0,0,0,0,0,0,0,0
"4430",2003-02-16,49337.5,-0.19168693225,0.472526277123774,"2002/03","2002",2002-11-01,107,"Sunday",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472526277123774,0,0,0,0,0,0,0,0,0,0,0,0,0
"4431",2003-02-17,57400.5,-0.678403377,-0.102938549938113,"2002/03","2002",2002-11-01,108,"Monday",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102938549938113,0,0,0,0,0,0,0,0,0,0,0,0,0
"4432",2003-02-18,56835,0.3102074895,0.103634469780943,"2002/03","2002",2002-11-01,109,"Tuesday",3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103634469780943,0,0,0,0,0,0,0,0,0,0,0,0,0
"4433",2003-02-19,56712.5,0.73568616625,0.419660318015472,"2002/03","2002",2002-11-01,110,"Wednesday",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419660318015472,0,0,0,0,0,0,0,0,0,0,0,0,0
"4434",2003-02-20,55898.5,3.0542631955,1.73696175675774,"2002/03","2002",2002-11-01,111,"Thursday",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73696175675774,0,0,0,0,0,0,0,0,0,0,0,0,0
"4435",2003-02-21,53539,4.5533003535,3.14513105512887,"2002/03","2002",2002-11-01,112,"Friday",6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14513105512887,0,0,0,0,0,0,0,0,0,0,0,0,0
"4436",2003-02-22,47777,3.944328546,3.54472980056443,"2002/03","2002",2002-11-01,113,"Saturday",7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54472980056443,0,0,0,0,0,0,0,0,0,0,0,0,0
"4437",2003-02-23,46658,7.874957958,5.70984387928222,"2002/03","2002",2002-11-01,114,"Sunday",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70984387928222,0,0,0,0,0,0,0,0,0,0,0,0,0
"4438",2003-02-24,54059,7.587005935,6.64842490714111,"2002/03","2002",2002-11-01,115,"Monday",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64842490714111,0,0,0,0,0,0,0,0,0,0,0,0,0
"4439",2003-02-25,53097.5,6.6702365815,6.65933074432055,"2002/03","2002",2002-11-01,116,"Tuesday",3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65933074432055,0,0,0,0,0,0,0,0,0,0,0,0,0
"4440",2003-02-26,53587.5,7.998436313,7.32888352866028,"2002/03","2002",2002-11-01,117,"Wednesday",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32888352866028,0,0,0,0,0,0,0,0,0,0,0,0,0
"4441",2003-02-27,52911.5,8.5306440685,7.92976379858014,"2002/03","2002",2002-11-01,118,"Thursday",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92976379858014,0,0,0,0,0,0,0,0,0,0,0,0,0
"4442",2003-02-28,52646,8.39212923225,8.16094651541507,"2002/03","2002",2002-11-01,119,"Friday",6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16094651541507,0,0,0,0,0,0,0,0,0,0,0,0,0
"4443",2003-03-01,46917.5,7.990562944,8.07575472970754,"2002/03","2002",2002-11-01,120,"Saturday",7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07575472970754,0,0,0,0,0,0,0,0,0,0,0,0,0
"4444",2003-03-02,45433.5,6.5798391725,7.32779695110377,"2002/03","2002",2002-11-01,121,"Sunday",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32779695110377,0,0,0,0,0,0,0,0,0,0,0,0,0
"4445",2003-03-03,53096.5,6.52035341775,6.92407518442688,"2002/03","2002",2002-11-01,122,"Monday",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92407518442688,0,0,0,0,0,0,0,0,0,0,0,0,0
"4446",2003-03-04,52417,10.18452466625,8.55429992533844,"2002/03","2002",2002-11-01,123,"Tuesday",3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.55429992533844,0,0,0,0,0,0,0,0,0,0,0,0,0
"4447",2003-03-05,53060,7.307454355,7.93087714016922,"2002/03","2002",2002-11-01,124,"Wednesday",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93087714016922,0,0,0,0,0,0,0,0,0,0,0,0,0
"4448",2003-03-06,51610,7.00017482025,7.46552598020961,"2002/03","2002",2002-11-01,125,"Thursday",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46552598020961,0,0,0,0,0,0,0,0,0,0,0,0,0
"4449",2003-03-07,51589.5,5.99207024925,6.7287981147298,"2002/03","2002",2002-11-01,126,"Friday",6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7287981147298,0,0,0,0,0,0,0,0,0,0,0,0,0
"4450",2003-03-08,46843.5,8.688966781,7.7088824478649,"2002/03","2002",2002-11-01,127,"Saturday",7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7088824478649,0,0,0,0,0,0,0,0,0,0,0,0,0
"4451",2003-03-09,45033,9.3480458905,8.52846416918245,"2002/03","2002",2002-11-01,128,"Sunday",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52846416918245,0,0,0,0,0,0,0,0,0,0,0,0,0
"4452",2003-03-10,52025,9.270874361,8.89966926509123,"2002/03","2002",2002-11-01,129,"Monday",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89966926509123,0,0,0,0,0,0,0,0,0,0,0,0,0
"4453",2003-03-11,51190.5,8.9643340395,8.93200165229561,"2002/03","2002",2002-11-01,130,"Tuesday",3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93200165229561,0,0,0,0,0,0,0,0,0,0,0,0,0
"4454",2003-03-12,52890,5.5892348065,7.26061822939781,"2002/03","2002",2002-11-01,131,"Wednesday",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26061822939781,0,0,0,0,0,0,0,0,0,0,0,0,0
"4455",2003-03-13,52206.5,5.263062125,6.2618401771989,"2002/03","2002",2002-11-01,132,"Thursday",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2618401771989,0,0,0,0,0,0,0,0,0,0,0,0,0
"4456",2003-03-14,49247.5,5.92690167525,6.09437092622445,"2002/03","2002",2002-11-01,133,"Friday",6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09437092622445,0,0,0,0,0,0,0,0,0,0,0,0,0
"4457",2003-03-15,44893.5,6.3536004105,6.22398566836223,"2002/03","2002",2002-11-01,134,"Saturday",7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22398566836223,0,0,0,0,0,0,0,0,0,0,0,0,0
"4458",2003-03-16,44725.5,7.86124818125,7.04261692480611,"2002/03","2002",2002-11-01,135,"Sunday",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04261692480611,0,0,0,0,0,0,0,0,0,0,0,0,0
"4459",2003-03-17,50387,8.53624612875,7.78943152677806,"2002/03","2002",2002-11-01,136,"Monday",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78943152677806,0,0,0,0,0,0,0,0,0,0,0,0,0
"4460",2003-03-18,50690,7.41380550025,7.60161851351403,"2002/03","2002",2002-11-01,137,"Tuesday",3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60161851351403,0,0,0,0,0,0,0,0,0,0,0,0,0
"4461",2003-03-19,50655.5,10.44189669175,9.02175760263201,"2002/03","2002",2002-11-01,138,"Wednesday",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02175760263201,0,0,0,0,0,0,0,0,0,0,0,0,0
"4462",2003-03-20,51100.5,8.422087873,8.72192273781601,"2002/03","2002",2002-11-01,139,"Thursday",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72192273781601,0,0,0,0,0,0,0,0,0,0,0,0,0
"4463",2003-03-21,48731.5,7.843017593,8.282470165408,"2002/03","2002",2002-11-01,140,"Friday",6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.282470165408,0,0,0,0,0,0,0,0,0,0,0,0,0
"4464",2003-03-22,43739.5,8.479243932,8.380857048704,"2002/03","2002",2002-11-01,141,"Saturday",7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.380857048704,0,0,0,0,0,0,0,0,0,0,0,0,0
"4682",2003-10-26,45856,6.6314460495,6.78891575306381,"2003/04","2003",2003-11-01,-6,"Sunday",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78891575306381,0,0,0,0,0,0,0,0,0,0,0,0
"4683",2003-10-27,53712.5,8.12451363475,7.4567146939069,"2003/04","2003",2003-11-01,-5,"Monday",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4567146939069,0,0,0,0,0,0,0,0,0,0,0,0
"4684",2003-10-28,54408,7.82371814625,7.64021642007845,"2003/04","2003",2003-11-01,-4,"Tuesday",3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64021642007845,0,0,0,0,0,0,0,0,0,0,0,0
"4685",2003-10-29,54097,6.7348951565,7.18755578828923,"2003/04","2003",2003-11-01,-3,"Wednesday",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18755578828923,0,0,0,0,0,0,0,0,0,0,0,0
"4686",2003-10-30,54360.5,7.02952319175,7.10853949001961,"2003/04","2003",2003-11-01,-2,"Thursday",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10853949001961,0,0,0,0,0,0,0,0,0,0,0,0
"4687",2003-10-31,51712.5,7.5147215115,7.31163050075981,"2003/04","2003",2003-11-01,-1,"Friday",6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31163050075981,0,0,0,0,0,0,0,0,0,0,0,0
